age,daily_activity_hours,sleep_hours,caffeine_intake,screen_time,exercise_hours,stress_score,burnout_general
44.0,6.04,8.72,4.0,10.55,1.05,1,Low
24.0,13.46,8.5,0.0,15.69,1.87,3,Medium
25.0,4.84,5.24,2.0,8.05,0.28,3,Medium
36.0,6.12,8.32,2.0,7.12,1.09,0,Low
30.0,4.81,5.25,7.0,7.45,0.05,4,Medium
35.0,13.8,4.42,5.0,15.46,0.39,7,High
31.0,13.18,8.1,6.0,17.03,0.56,4,Medium
34.0,11.17,7.86,0.0,13.05,0.95,3,Medium
42.0,8.26,5.47,7.0,12.26,1.64,4,Medium
23.0,5.9,4.45,0.0,8.15,0.93,2,Low
37.0,6.21,5.03,7.0,10.91,1.12,4,Medium
40.0,8.43,7.86,1.0,11.21,1.85,1,Low
22.0,11.68,8.82,1.0,16.04,1.51,3,Medium
41.0,6.65,5.3,0.0,10.16,0.1,4,Medium
27.0,7.11,8.09,6.0,12.02,0.35,3,Medium
42.0,10.0,5.14,2.0,13.97,0.08,4,Medium
22.0,6.38,7.4,4.0,10.29,0.14,2,Low
27.0,9.84,4.42,2.0,11.9,0.68,3,Medium
37.0,7.87,6.93,6.0,10.89,1.46,4,Medium
44.0,8.03,8.63,0.0,9.11,0.78,0,Low
39.0,13.2,5.45,5.0,17.04,0.79,6,High
36.0,6.93,5.99,4.0,8.87,1.18,2,Low
27.0,7.23,8.2,1.0,9.82,1.79,0,Low
42.0,4.66,6.19,5.0,6.8,1.97,3,Medium
30.0,10.15,5.19,7.0,11.95,1.21,4,Medium
32.0,7.53,8.2,0.0,9.88,1.36,0,Low
40.0,6.4,6.17,6.0,7.73,1.34,3,Medium
42.0,13.57,4.66,3.0,16.73,1.05,5,Medium
24.0,11.45,5.92,4.0,12.53,1.47,5,Medium
43.0,9.67,8.77,4.0,14.43,0.98,1,Low
32.0,7.06,4.36,7.0,11.93,1.99,4,Medium
25.0,6.21,6.04,6.0,8.43,0.1,4,Medium
24.0,11.16,7.24,5.0,13.2,0.89,4,Medium
28.0,9.22,4.39,3.0,10.64,0.79,3,Medium
35.0,9.21,5.72,3.0,13.83,1.54,3,Medium
21.0,4.74,8.7,0.0,8.09,0.38,1,Low
20.0,9.12,4.15,5.0,12.56,0.87,4,Medium
27.0,12.23,7.76,7.0,16.81,1.4,4,Medium
38.0,13.47,8.21,2.0,18.11,1.21,3,Medium
30.0,5.07,5.39,3.0,9.38,1.09,2,Low
31.0,10.31,5.07,6.0,14.4,0.87,4,Medium
26.0,12.9,7.82,3.0,17.4,1.29,3,Medium
32.0,11.51,4.57,6.0,13.98,1.75,6,High
27.0,13.65,5.06,0.0,18.54,1.47,5,Medium
41.0,13.6,7.11,0.0,17.44,0.28,4,Medium
28.0,6.26,6.1,4.0,8.74,1.24,2,Low
26.0,11.25,6.52,7.0,14.02,0.09,7,High
40.0,9.31,8.76,4.0,13.06,0.77,1,Low
43.0,6.15,6.1,4.0,8.59,0.82,2,Low
21.0,4.81,7.3,4.0,6.4,0.36,1,Low
42.0,11.96,4.61,7.0,16.59,1.29,6,High
31.0,10.08,5.13,7.0,14.51,1.06,4,Medium
20.0,10.74,5.45,0.0,12.7,1.42,3,Medium
42.0,6.92,6.79,3.0,11.29,1.29,3,Medium
41.0,8.57,7.01,4.0,10.76,0.61,1,Low
27.0,8.12,8.84,2.0,12.86,1.8,1,Low
24.0,6.36,8.27,5.0,8.24,1.25,1,Low
34.0,12.33,5.03,1.0,13.61,1.02,5,Medium
20.0,4.37,4.04,7.0,6.03,1.78,3,Medium
44.0,12.2,4.65,5.0,16.98,0.12,7,High
41.0,8.04,6.99,2.0,9.37,1.68,2,Low
29.0,9.71,4.97,4.0,12.49,0.08,4,Medium
40.0,4.08,5.83,2.0,5.37,1.28,2,Low
34.0,10.53,5.21,1.0,12.85,0.81,3,Medium
41.0,10.53,8.71,2.0,13.93,1.22,1,Low
25.0,5.63,8.99,6.0,10.53,1.66,2,Low
22.0,6.56,7.43,1.0,8.24,0.93,0,Low
27.0,4.68,7.86,1.0,6.37,1.96,0,Low
36.0,12.71,4.41,2.0,15.32,0.32,6,High
36.0,11.69,5.55,6.0,16.49,1.98,6,High
41.0,12.22,5.72,4.0,15.74,1.76,5,Medium
36.0,7.87,5.72,7.0,11.75,0.3,5,Medium
25.0,7.1,7.94,0.0,11.46,0.48,2,Low
35.0,5.5,4.02,4.0,7.55,1.26,2,Low
33.0,9.62,5.48,0.0,12.29,0.8,3,Medium
25.0,11.36,4.6,1.0,13.91,0.58,5,Medium
22.0,4.37,4.36,2.0,6.61,1.72,2,Low
33.0,6.59,8.14,2.0,10.6,1.59,1,Low
33.0,10.95,6.26,3.0,12.0,1.29,3,Medium
34.0,6.56,8.28,3.0,8.73,0.17,1,Low
27.0,11.29,8.12,3.0,12.86,1.77,3,Medium
34.0,13.96,8.47,5.0,15.48,1.07,4,Medium
41.0,11.97,4.24,4.0,14.08,0.99,5,Medium
32.0,7.42,4.93,7.0,11.47,1.87,4,Medium
36.0,13.01,5.48,2.0,17.89,0.02,6,High
40.0,4.51,4.68,3.0,7.57,1.11,2,Low
43.0,11.25,6.43,2.0,13.61,1.58,5,Medium
22.0,4.23,7.99,1.0,8.55,0.13,1,Low
25.0,5.75,8.76,3.0,7.02,0.71,0,Low
24.0,13.88,8.45,2.0,15.25,1.95,3,Medium
41.0,7.61,6.29,4.0,9.99,0.42,3,Medium
36.0,12.2,7.18,5.0,14.99,1.06,4,Medium
42.0,7.76,5.15,6.0,11.95,1.49,4,Medium
21.0,13.65,8.36,4.0,16.78,0.82,3,Medium
34.0,8.36,4.15,6.0,11.34,0.13,5,Medium
24.0,9.59,6.66,3.0,11.44,0.38,4,Medium
39.0,10.29,8.36,4.0,13.09,1.76,1,Low
25.0,13.35,4.61,5.0,18.04,1.64,6,High
25.0,6.57,8.91,0.0,9.14,0.61,0,Low
37.0,10.11,4.06,7.0,11.95,0.76,4,Medium
37.0,7.25,8.43,5.0,9.6,0.88,1,Low
23.0,6.17,5.77,1.0,9.23,0.69,2,Low
44.0,10.21,4.79,2.0,12.94,0.03,4,Medium
33.0,12.82,7.51,0.0,16.85,1.76,3,Medium
33.0,7.51,8.35,3.0,10.85,0.6,1,Low
32.0,9.53,7.21,2.0,13.19,1.74,1,Low
26.0,10.42,8.64,6.0,14.87,0.91,2,Low
31.0,8.15,8.21,5.0,12.61,1.55,2,Low
42.0,13.03,4.05,2.0,14.84,1.65,5,Medium
34.0,7.63,7.35,4.0,11.12,0.6,1,Low
38.0,5.25,5.52,2.0,9.12,1.28,2,Low
30.0,5.44,6.27,2.0,7.02,1.21,2,Low
34.0,12.91,4.47,5.0,17.28,0.95,6,High
31.0,13.88,5.41,1.0,15.6,0.94,5,Medium
22.0,6.89,7.16,6.0,11.09,0.61,2,Low
36.0,5.44,5.09,5.0,7.09,0.62,3,Medium
22.0,8.82,7.24,3.0,12.79,1.1,1,Low
38.0,11.1,8.62,7.0,12.69,0.06,5,Medium
39.0,10.12,4.02,7.0,12.64,1.87,4,Medium
23.0,13.51,7.93,6.0,15.08,1.3,4,Medium
22.0,12.18,7.21,0.0,14.26,0.89,3,Medium
35.0,12.69,4.23,4.0,17.63,0.12,6,High
31.0,9.42,7.95,1.0,10.85,1.26,1,Low
27.0,7.27,5.12,0.0,9.9,0.04,3,Medium
43.0,11.02,5.33,0.0,14.73,1.36,5,Medium
26.0,6.88,6.67,1.0,8.32,1.31,2,Low
30.0,5.52,6.49,4.0,7.09,0.81,2,Low
37.0,9.28,5.74,3.0,12.86,1.33,3,Medium
20.0,9.94,4.84,1.0,14.58,0.28,4,Medium
22.0,9.69,8.19,1.0,13.99,0.23,2,Low
23.0,5.17,8.38,1.0,10.1,0.49,2,Low
32.0,9.7,6.7,7.0,13.01,0.82,4,Medium
25.0,5.68,5.22,4.0,10.53,0.51,3,Medium
33.0,10.64,4.48,7.0,12.86,0.16,5,Medium
24.0,8.29,8.34,1.0,10.98,0.65,1,Low
34.0,11.78,4.07,2.0,12.97,1.17,5,Medium
34.0,11.24,6.35,2.0,15.56,1.93,5,Medium
23.0,11.01,7.66,2.0,12.11,0.87,3,Medium
27.0,9.6,6.29,2.0,13.52,0.67,3,Medium
35.0,4.61,4.26,1.0,7.24,1.39,2,Low
35.0,10.55,7.45,7.0,11.57,0.82,2,Low
23.0,8.67,7.21,6.0,10.83,1.24,2,Low
32.0,8.7,7.41,7.0,11.08,1.89,2,Low
32.0,7.79,5.06,2.0,12.65,1.0,3,Medium
21.0,13.29,7.98,0.0,16.93,1.0,3,Medium
22.0,6.49,6.4,6.0,9.66,1.55,3,Medium
41.0,7.17,6.68,3.0,8.68,1.51,2,Low
27.0,13.63,6.73,2.0,16.19,1.03,5,Medium
43.0,12.1,5.43,4.0,13.24,0.13,6,High
30.0,13.06,4.02,7.0,14.71,0.75,6,High
28.0,6.27,5.98,7.0,9.65,0.63,3,Medium
26.0,11.06,6.43,5.0,14.86,1.96,6,High
32.0,9.53,7.71,7.0,12.0,1.74,2,Low
21.0,9.37,4.33,5.0,12.9,0.66,4,Medium
27.0,11.18,8.62,0.0,15.24,0.62,3,Medium
26.0,6.07,5.32,3.0,7.81,1.44,2,Low
43.0,5.59,5.83,3.0,8.99,0.67,2,Low
31.0,10.52,4.24,7.0,14.46,0.5,4,Medium
38.0,6.91,7.27,0.0,9.34,1.96,0,Low
26.0,13.74,7.54,5.0,15.39,1.13,4,Medium
29.0,8.52,8.64,2.0,10.66,1.52,1,Low
44.0,5.12,5.68,0.0,9.85,1.43,2,Low
35.0,10.86,5.29,4.0,13.29,1.51,3,Medium
22.0,7.06,7.63,0.0,8.49,1.81,0,Low
29.0,5.49,7.53,1.0,6.82,1.0,0,Low
25.0,8.23,8.69,5.0,9.95,1.51,1,Low
37.0,13.64,5.03,1.0,15.15,1.59,5,Medium
37.0,8.11,7.53,5.0,11.09,1.89,2,Low
24.0,7.47,4.33,5.0,9.86,1.43,3,Medium
40.0,8.45,6.4,3.0,12.82,1.79,3,Medium
26.0,4.12,4.6,2.0,8.64,0.19,3,Medium
21.0,5.33,7.27,2.0,8.22,0.25,1,Low
30.0,12.5,7.01,5.0,17.05,0.32,5,Medium
32.0,13.78,4.24,5.0,16.58,0.29,7,High
42.0,5.58,5.6,7.0,9.15,0.18,4,Medium
24.0,9.36,5.98,1.0,11.01,0.25,4,Medium
25.0,13.66,5.24,7.0,14.87,1.99,6,High
43.0,5.57,4.19,7.0,7.21,0.54,3,Medium
33.0,5.86,5.59,4.0,7.87,0.96,2,Low
31.0,13.27,7.96,0.0,17.27,1.64,3,Medium
23.0,11.06,5.8,5.0,12.75,0.24,7,High
42.0,5.52,5.62,7.0,7.04,0.63,3,Medium
25.0,7.93,8.71,5.0,12.64,0.32,3,Medium
29.0,4.56,4.21,0.0,8.32,0.13,3,Medium
37.0,8.33,7.84,0.0,11.22,1.92,1,Low
34.0,11.78,6.42,4.0,13.16,1.72,5,Medium
27.0,9.54,8.72,4.0,13.95,1.76,1,Low
28.0,10.47,5.97,0.0,11.9,1.74,3,Medium
24.0,7.27,7.54,5.0,10.71,0.31,3,Medium
29.0,5.61,4.35,5.0,9.28,1.57,3,Medium
39.0,4.13,8.64,0.0,6.73,1.46,0,Low
25.0,12.21,5.72,5.0,16.85,1.85,6,High
35.0,10.37,6.62,4.0,11.57,0.44,4,Medium
43.0,6.29,4.69,0.0,10.56,0.83,3,Medium
22.0,8.18,8.73,4.0,11.4,0.59,1,Low
29.0,12.01,7.36,5.0,15.45,0.52,4,Medium
30.0,9.39,4.27,5.0,14.34,1.3,4,Medium
36.0,6.67,6.0,1.0,10.86,0.93,3,Medium
23.0,6.18,5.08,1.0,7.79,1.29,2,Low
23.0,12.24,5.52,6.0,16.48,0.26,7,High
36.0,9.82,8.99,4.0,13.86,0.51,1,Low
28.0,11.09,7.29,0.0,15.96,1.93,3,Medium
24.0,13.87,6.18,5.0,15.73,1.35,6,High
41.0,6.49,7.55,7.0,9.35,1.71,1,Low
25.0,8.62,5.64,0.0,12.18,0.01,4,Medium
22.0,4.35,6.6,4.0,7.2,0.31,3,Medium
20.0,12.84,8.9,5.0,15.25,1.14,4,Medium
39.0,10.86,6.48,2.0,14.52,0.23,4,Medium
41.0,6.68,8.06,4.0,10.79,0.14,2,Low
35.0,5.23,7.33,6.0,8.02,1.66,1,Low
42.0,7.82,6.4,0.0,9.04,0.93,2,Low
30.0,12.33,6.37,5.0,15.86,1.98,6,High
32.0,7.48,5.71,6.0,12.17,0.46,5,Medium
22.0,6.74,7.81,5.0,11.45,1.61,2,Low
28.0,13.9,8.59,3.0,16.32,1.75,3,Medium
31.0,10.77,5.09,7.0,15.32,0.61,4,Medium
42.0,13.01,8.63,3.0,17.16,0.39,4,Medium
33.0,11.75,5.16,0.0,16.6,0.45,6,High
20.0,9.4,6.65,7.0,13.56,1.33,4,Medium
37.0,5.49,5.72,0.0,7.78,1.04,2,Low
36.0,7.49,4.57,2.0,12.09,1.2,3,Medium
28.0,9.84,4.26,5.0,13.52,0.04,5,Medium
28.0,12.71,5.83,0.0,14.36,0.78,5,Medium
42.0,6.69,4.24,0.0,7.87,0.62,2,Low
38.0,9.59,4.71,2.0,13.74,1.55,3,Medium
34.0,5.77,4.01,5.0,9.24,0.86,3,Medium
24.0,10.1,4.77,6.0,13.21,1.26,4,Medium
34.0,6.64,6.89,4.0,7.65,0.1,3,Medium
39.0,6.31,8.1,1.0,9.05,1.27,0,Low
42.0,7.99,4.97,5.0,9.62,0.19,4,Medium
44.0,9.93,4.4,1.0,12.75,1.43,3,Medium
21.0,9.45,7.65,7.0,14.42,1.15,2,Low
32.0,6.45,4.04,7.0,10.97,0.6,4,Medium
43.0,12.91,7.67,4.0,15.15,0.74,3,Medium
35.0,5.1,4.66,3.0,8.47,0.18,3,Medium
34.0,4.39,5.14,6.0,7.4,0.65,3,Medium
44.0,10.03,4.6,5.0,11.55,1.93,4,Medium
29.0,5.23,5.24,0.0,10.19,0.97,3,Medium
33.0,9.05,7.99,2.0,11.75,0.95,1,Low
29.0,13.52,4.66,5.0,16.54,1.26,6,High
44.0,10.99,8.97,2.0,14.58,0.97,1,Low
33.0,10.17,5.64,3.0,11.94,0.71,3,Medium
42.0,9.75,8.61,2.0,11.64,0.28,2,Low
28.0,5.8,4.95,3.0,7.57,1.26,2,Low
44.0,8.33,4.94,6.0,10.87,1.5,4,Medium
33.0,7.43,6.83,4.0,9.23,1.85,2,Low
22.0,13.53,4.25,3.0,18.24,0.01,6,High
39.0,6.42,8.01,7.0,10.28,0.13,3,Medium
35.0,8.72,6.2,1.0,13.31,1.8,3,Medium
21.0,13.38,7.5,7.0,17.77,1.26,4,Medium
29.0,11.89,4.87,5.0,15.7,1.92,6,High
22.0,13.65,7.21,7.0,15.62,0.86,4,Medium
30.0,10.08,6.97,7.0,13.54,0.83,4,Medium
30.0,7.34,7.78,7.0,9.09,0.69,1,Low
40.0,12.27,5.49,3.0,13.8,0.29,6,High
40.0,6.91,8.67,5.0,10.44,0.76,2,Low
41.0,5.65,8.81,4.0,9.15,0.03,1,Low
32.0,11.06,8.34,6.0,12.69,1.02,4,Medium
42.0,12.79,6.1,3.0,14.06,0.64,5,Medium
36.0,13.62,4.29,4.0,17.48,0.19,6,High
21.0,12.57,8.74,1.0,17.52,1.95,3,Medium
31.0,4.6,8.76,6.0,8.56,0.26,2,Low
44.0,10.65,4.09,0.0,15.03,1.06,3,Medium
29.0,11.85,5.78,4.0,14.76,1.62,5,Medium
37.0,13.82,8.4,0.0,15.2,0.5,3,Medium
41.0,7.75,4.4,4.0,11.66,1.68,3,Medium
30.0,5.7,4.98,7.0,7.73,1.11,3,Medium
35.0,12.53,8.89,6.0,15.08,0.66,4,Medium
38.0,9.98,8.56,0.0,14.6,1.24,1,Low
37.0,7.9,4.71,6.0,10.84,1.23,4,Medium
22.0,8.02,5.06,4.0,12.87,1.01,3,Medium
40.0,11.32,7.03,5.0,14.4,0.55,4,Medium
35.0,7.61,6.51,4.0,9.1,0.61,2,Low
25.0,10.93,5.49,0.0,14.0,0.18,4,Medium
31.0,7.25,8.51,7.0,10.4,0.56,2,Low
30.0,7.19,5.46,6.0,11.18,0.12,5,Medium
34.0,11.49,4.78,4.0,14.68,0.22,6,High
34.0,7.15,4.75,0.0,10.33,0.54,3,Medium
35.0,10.33,6.42,1.0,12.47,1.35,3,Medium
29.0,10.89,4.66,2.0,12.7,0.37,4,Medium
31.0,10.58,6.37,1.0,12.7,1.04,3,Medium
32.0,10.03,6.31,0.0,12.79,1.02,3,Medium
23.0,8.14,8.42,3.0,12.38,1.67,1,Low
26.0,7.73,5.48,3.0,12.05,1.22,3,Medium
21.0,4.64,7.72,0.0,7.85,1.26,0,Low
34.0,12.76,6.98,5.0,15.42,0.05,7,High
27.0,12.25,8.77,4.0,15.53,0.76,3,Medium
26.0,7.46,7.01,1.0,11.05,1.4,1,Low
34.0,9.67,8.51,5.0,11.79,0.95,2,Low
42.0,13.32,5.23,6.0,18.0,0.84,6,High
33.0,6.72,6.8,1.0,11.46,1.34,3,Medium
27.0,11.42,6.72,2.0,12.84,0.57,5,Medium
31.0,4.83,8.95,7.0,8.64,1.82,1,Low
32.0,9.23,5.02,2.0,10.36,0.83,3,Medium
30.0,12.84,4.7,6.0,14.03,1.26,6,High
36.0,9.52,7.06,2.0,14.35,1.96,1,Low
43.0,13.08,7.2,6.0,15.38,1.06,4,Medium
23.0,11.15,8.86,5.0,14.83,1.72,4,Medium
40.0,10.96,8.73,5.0,15.34,1.12,2,Low
27.0,9.86,5.16,2.0,14.34,0.88,3,Medium
24.0,10.33,4.85,5.0,11.41,1.75,4,Medium
35.0,12.04,6.8,2.0,16.31,0.05,6,High
23.0,13.79,6.93,7.0,18.2,0.81,6,High
34.0,11.08,7.71,2.0,14.0,1.43,3,Medium
24.0,12.17,4.56,7.0,14.13,1.32,6,High
35.0,11.7,4.4,6.0,16.16,0.2,7,High
33.0,6.31,4.1,1.0,10.52,1.96,3,Medium
29.0,13.03,7.85,6.0,16.01,0.42,5,Medium
26.0,4.97,6.74,1.0,9.11,0.7,2,Low
32.0,6.54,7.49,6.0,10.6,0.41,3,Medium
39.0,10.63,5.91,2.0,13.95,1.32,3,Medium
22.0,7.13,5.66,5.0,9.52,1.72,3,Medium
23.0,7.88,5.13,4.0,8.91,1.05,2,Low
34.0,4.0,7.44,3.0,5.32,1.33,0,Low
33.0,5.63,7.97,4.0,9.67,1.26,0,Low
39.0,12.83,6.27,0.0,13.96,1.43,5,Medium
38.0,6.23,8.38,4.0,8.83,1.54,0,Low
32.0,5.13,8.27,0.0,10.07,0.19,2,Low
29.0,10.82,8.39,1.0,15.0,0.34,2,Low
40.0,8.41,7.31,4.0,12.41,1.47,1,Low
24.0,11.97,5.52,3.0,14.07,0.95,5,Medium
42.0,12.61,6.41,5.0,16.18,0.85,6,High
39.0,7.13,5.05,5.0,10.63,0.74,4,Medium
44.0,9.06,7.69,4.0,11.8,1.18,1,Low
25.0,10.5,6.74,4.0,13.62,0.65,3,Medium
23.0,7.22,4.48,7.0,12.17,1.27,4,Medium
21.0,4.41,6.79,5.0,6.73,0.41,4,Medium
41.0,8.96,4.33,5.0,10.83,1.52,4,Medium
35.0,4.13,4.07,2.0,6.92,1.56,2,Low
37.0,13.51,8.45,4.0,16.61,1.16,3,Medium
41.0,5.92,6.72,7.0,10.14,0.03,5,Medium
23.0,6.88,5.4,3.0,9.57,0.24,3,Medium
32.0,13.83,6.71,5.0,16.48,0.16,7,High
38.0,7.74,4.84,7.0,11.38,0.02,5,Medium
42.0,11.84,7.73,5.0,15.93,1.44,4,Medium
21.0,8.47,8.12,0.0,13.41,1.91,1,Low
32.0,12.64,8.28,0.0,14.33,0.02,4,Medium
41.0,4.23,6.79,3.0,5.9,1.72,2,Low
23.0,6.94,8.04,7.0,11.46,1.38,2,Low
41.0,9.58,4.64,1.0,12.77,0.81,3,Medium
39.0,13.26,4.5,4.0,17.67,1.99,5,Medium
39.0,5.02,8.08,1.0,9.96,1.15,0,Low
34.0,10.01,7.98,3.0,13.21,1.34,1,Low
23.0,7.02,6.24,1.0,8.49,1.31,2,Low
28.0,12.89,4.55,0.0,15.34,0.45,6,High
26.0,11.65,6.58,2.0,12.79,0.98,5,Medium
38.0,7.7,5.97,1.0,12.1,0.43,4,Medium
38.0,5.67,6.59,2.0,6.74,1.02,2,Low
25.0,4.11,6.2,1.0,7.48,0.06,3,Medium
25.0,10.21,6.84,7.0,11.63,0.76,4,Medium
39.0,8.06,7.64,3.0,9.09,0.74,0,Low
34.0,7.15,7.87,2.0,9.17,0.58,0,Low
34.0,13.86,7.24,1.0,17.07,0.16,4,Medium
44.0,8.66,4.99,3.0,9.96,1.54,2,Low
39.0,11.5,5.99,6.0,14.96,0.84,6,High
28.0,5.77,4.36,6.0,9.46,1.63,3,Medium
37.0,8.18,8.85,7.0,12.78,0.43,3,Medium
37.0,10.66,7.21,6.0,13.93,0.84,2,Low
24.0,9.07,4.77,0.0,13.24,1.44,3,Medium
39.0,12.9,5.34,4.0,15.35,1.0,5,Medium
42.0,8.34,4.32,3.0,11.68,1.71,3,Medium
41.0,8.07,5.72,2.0,11.98,1.57,3,Medium
23.0,6.7,5.02,1.0,8.89,0.24,3,Medium
31.0,4.98,4.73,2.0,7.5,1.17,2,Low
32.0,12.25,6.79,3.0,16.73,0.52,5,Medium
29.0,4.33,8.21,5.0,6.01,0.43,2,Low
28.0,7.59,4.92,6.0,10.12,1.13,4,Medium
29.0,11.5,8.24,1.0,16.05,1.69,3,Medium
26.0,13.46,6.89,6.0,14.52,0.27,7,High
23.0,7.78,5.33,6.0,12.57,1.54,4,Medium
38.0,12.72,5.37,4.0,17.32,0.29,6,High
29.0,7.94,5.95,6.0,10.61,0.38,5,Medium
22.0,5.79,6.3,7.0,9.4,1.83,3,Medium
44.0,4.03,4.41,7.0,8.99,0.02,4,Medium
40.0,7.3,8.21,7.0,10.52,0.39,3,Medium
38.0,7.78,4.61,4.0,9.17,0.43,3,Medium
40.0,13.45,6.42,1.0,17.86,0.56,5,Medium
21.0,6.06,5.91,7.0,7.6,0.73,3,Medium
39.0,7.82,6.56,3.0,9.85,0.21,3,Medium
29.0,4.25,8.44,5.0,8.74,0.94,1,Low
21.0,13.15,4.1,6.0,17.13,1.25,6,High
43.0,6.38,5.97,5.0,9.17,1.74,3,Medium
33.0,5.33,8.96,5.0,7.6,0.08,2,Low
40.0,11.35,4.56,2.0,13.61,1.27,5,Medium
30.0,9.53,8.21,0.0,11.82,0.0,2,Low
43.0,6.45,8.83,0.0,11.27,0.5,1,Low
20.0,7.54,7.56,4.0,10.67,0.62,1,Low
30.0,10.39,6.1,7.0,13.24,1.62,4,Medium
42.0,9.9,8.74,6.0,12.91,1.52,2,Low
40.0,5.37,8.84,7.0,10.35,0.79,2,Low
23.0,12.45,8.68,0.0,16.06,0.31,4,Medium
26.0,8.75,6.06,1.0,12.56,0.77,3,Medium
34.0,5.62,7.95,4.0,7.87,1.62,0,Low
31.0,13.66,4.9,3.0,15.4,0.23,6,High
36.0,6.82,6.68,4.0,10.56,0.08,4,Medium
20.0,13.09,7.74,6.0,15.47,0.67,4,Medium
30.0,8.11,8.48,5.0,12.1,0.3,3,Medium
20.0,7.86,8.31,5.0,9.71,1.49,1,Low
34.0,11.01,4.77,4.0,13.62,0.56,5,Medium
29.0,7.38,6.39,6.0,9.05,1.23,3,Medium
26.0,7.03,8.49,0.0,8.31,0.79,0,Low
29.0,9.29,7.69,5.0,12.47,0.59,2,Low
43.0,7.65,7.09,1.0,11.26,0.28,2,Low
23.0,6.66,8.61,6.0,9.36,1.93,1,Low
31.0,9.91,6.28,0.0,12.91,1.13,3,Medium
38.0,5.52,7.29,6.0,8.69,0.01,2,Low
30.0,6.46,8.86,5.0,9.51,0.62,1,Low
27.0,6.94,7.72,2.0,8.3,0.32,1,Low
37.0,10.08,4.34,5.0,12.7,0.52,4,Medium
30.0,7.73,4.84,0.0,9.55,0.11,3,Medium
30.0,9.06,8.11,1.0,12.19,0.49,2,Low
32.0,10.5,5.67,7.0,14.53,1.37,4,Medium
22.0,13.56,7.53,7.0,16.88,1.64,4,Medium
31.0,11.65,7.5,0.0,13.54,0.69,3,Medium
22.0,8.05,8.97,6.0,9.88,1.04,1,Low
29.0,11.48,6.35,6.0,12.63,0.08,7,High
36.0,13.5,7.69,2.0,16.21,0.18,4,Medium
41.0,8.99,4.24,1.0,11.72,1.1,3,Medium
21.0,8.1,6.31,7.0,10.05,1.68,4,Medium
36.0,4.78,4.93,0.0,8.84,0.18,3,Medium
35.0,12.92,8.2,2.0,15.47,0.84,3,Medium
21.0,6.46,8.2,2.0,10.14,1.94,1,Low
41.0,4.64,5.18,4.0,8.2,1.48,2,Low
39.0,9.37,5.59,5.0,12.79,0.4,5,Medium
25.0,12.46,7.51,6.0,17.09,0.57,4,Medium
44.0,8.07,7.69,1.0,9.13,1.9,0,Low
29.0,11.83,7.29,1.0,13.1,0.44,4,Medium
29.0,12.36,8.98,5.0,16.25,0.88,4,Medium
27.0,8.54,8.34,6.0,10.95,0.71,2,Low
20.0,9.91,6.09,6.0,14.86,0.98,4,Medium
32.0,9.34,5.63,0.0,11.21,0.47,4,Medium
43.0,13.39,6.98,4.0,15.12,1.34,5,Medium
28.0,11.26,8.09,1.0,14.61,0.47,4,Medium
41.0,13.25,6.38,2.0,15.37,1.2,5,Medium
29.0,6.2,7.69,1.0,8.56,0.72,0,Low
24.0,4.71,8.63,5.0,5.81,1.39,1,Low
41.0,9.0,7.87,3.0,12.13,1.93,1,Low
35.0,12.74,5.97,5.0,15.08,1.74,6,High
32.0,7.27,5.92,2.0,9.65,0.17,3,Medium
41.0,5.28,4.51,1.0,7.27,0.91,2,Low
44.0,4.68,8.08,5.0,6.22,1.39,1,Low
39.0,8.48,7.84,2.0,9.62,1.13,0,Low
37.0,5.64,7.15,7.0,10.59,1.45,2,Low
30.0,7.46,4.51,6.0,11.1,1.95,4,Medium
28.0,12.2,5.31,0.0,16.31,0.68,5,Medium
35.0,7.84,6.29,7.0,9.1,1.54,3,Medium
44.0,9.02,6.17,2.0,12.42,1.74,3,Medium
21.0,11.19,5.13,1.0,15.09,1.56,5,Medium
31.0,5.56,5.75,0.0,8.14,1.04,2,Low
27.0,13.2,7.26,0.0,15.75,1.64,3,Medium
28.0,10.44,8.46,7.0,12.98,1.33,2,Low
31.0,6.71,5.93,0.0,8.32,1.1,2,Low
28.0,5.23,7.46,3.0,9.25,1.89,0,Low
29.0,5.5,4.67,3.0,7.36,0.26,3,Medium
44.0,11.83,6.7,0.0,14.13,1.99,5,Medium
21.0,9.88,8.61,7.0,13.57,0.31,3,Medium
35.0,7.81,4.14,5.0,8.81,0.96,3,Medium
39.0,7.33,5.34,7.0,11.4,0.46,5,Medium
26.0,12.56,4.66,5.0,17.16,0.54,6,High
21.0,12.75,6.67,5.0,13.96,1.26,6,High
20.0,9.81,7.4,1.0,13.18,0.07,2,Low
38.0,9.25,4.29,0.0,11.88,1.88,3,Medium
23.0,12.16,4.35,5.0,13.47,0.56,6,High
43.0,11.49,8.35,0.0,15.22,0.55,3,Medium
41.0,8.0,6.28,2.0,11.45,1.73,3,Medium
21.0,4.83,6.31,5.0,8.4,1.53,3,Medium
33.0,5.69,5.6,2.0,7.84,0.29,3,Medium
21.0,4.16,8.49,2.0,7.87,1.54,0,Low
34.0,12.43,8.87,5.0,16.4,0.72,4,Medium
31.0,9.78,5.21,4.0,11.46,1.99,3,Medium
24.0,12.92,6.57,2.0,17.75,1.34,5,Medium
39.0,8.85,6.67,5.0,11.21,1.67,4,Medium
26.0,13.26,8.33,6.0,17.11,1.47,4,Medium
